nateam,birth_date,birth_country_isoCode,birth_country,player_name,player_id,normal_position
france,1976-12-18,fr,france,pierre ducrocq,2156,m
argentina,1975-03-09,ar,argentina,juan sebastián verón,2116,m
switzerland,1974-05-27,ch,switzerland,patrick foletti,2059,g
france,1979-10-14,fr,france,olivier bernard,1955,d
turkey,1973-05-14,tr,turkey,hakan ünsal,2021,m
spain,1974-09-14,es,spain,yordi,2027,f
croatia,1978-10-15,hr,croatia,bosko balaban,2014,f
netherlands,1976-08-15,nl,netherlands,boudewijn zenden,2056,m
france,1977-08-17,fr,france,william gallas,2054,d
england,1983-10-12,gb-eng,england,carlton cole,2058,f
germany,1984-08-18,de,germany,robert huth,2053,d
england,1981-01-30,gb-eng,england,peter crouch,1629,f
england,1980-08-23,gb-eng,england,jonathan fortune,2051,d
portugal,1971-10-14,pt,portugal,jorge costa,2050,d
united states,1973-07-20,us,united states,claudio reyna,2138,m
sweden,1971-03-15,se,sweden,joachim björklund,2136,d
france,1971-09-04,fr,france,lilian laslandes,2139,f
france,1982-11-27,fr,france,david bellion,2140,f
england,1982-10-13,gb-eng,england,jonathan stevenson,2106,f
senegal,1975-01-03,sn,senegal,djibril diawara,2155,d
france,1978-09-11,fr,france,laurent courtois,2153,m
latvia,1974-07-08,lv,latvia,andrejs stolcers,2077,m
st. kitts & nevis,1981-10-29,kn,st. kitts & nevis,calum willock,2084,f
slovakia,1974-06-08,sk,slovakia,vladimir labant,2149,d
sweden,1979-04-21,se,sweden,tobias linderoth,2063,m
cameroon,1970-11-15,cm,cameroon,patrick mboma,2141,f
france,1968-03-09,fr,france,youri djorkaeff,2037,m
italy,1979-08-09,it,italy,daniele daino,2157,d
italy,1975-07-29,it,italy,corrado grabbi,2026,f
australia,1981-09-04,au,australia,richard garcia,1804,m
denmark,1969-08-14,dk,denmark,stig töfting,2034,m
france,1970-12-01,fr,france,michael debeve,2121,m
england,1984-07-22,gb-eng,england,stewart downing,2122,m
scotland,1984-03-19,gb-sct,scotland,gary twigg,1879,f
england,1984-03-01,gb-eng,england,david murphy,2119,d
england,1972-02-09,gb-eng,england,steve banks,2028,g
england,1982-10-04,gb-eng,england,jon ashton,1912,d
denmark,1979-11-23,dk,denmark,thomas gaardsoe,2091,d
england,1982-10-14,gb-eng,england,joe keenan,1681,m
serbia,1973-02-17,rs,serbia,goran bunjevcevic,2144,d
australia,1981-10-02,au,australia,luke wilkshire,1585,m
england,1984-12-24,gb-eng,england,tom williamson,2105,m
greece,1972-08-31,gr,greece,kostas konstantinidis,2033,m
england,1984-09-28,gb-eng,england,tommy wright,2107,f
france,1978-01-17,fr,france,mario espartero,2154,m
france,1983-03-30,fr,france,jérémie aliadière,1656,f
seychelles,1978-03-20,gb-eng,england,kevin betsy,2158,m
australia,1983-08-21,au,australia,scott mcdonald,1964,f
united states,1974-05-17,us,united states,eddie lewis,2081,m
ecuador,1974-12-23,ec,ecuador,agustin delgado,2132,f
england,1979-11-19,gb-eng,england,leam richardson,2030,d
england,1980-06-28,gb-eng,england,jeff smith,2036,m
england,1984-02-29,gb-eng,england,darren ambrose,2093,m
sweden,1975-11-25,se,sweden,michael svensson,2335,d
china,1977-09-18,cn,china,li tie,2242,m
united states,1972-06-19,us,united states,brian mcbride,2402,f
sweden,1973-04-15,se,sweden,teddy lucic,2254,d
england,1986-01-04,gb-eng,england,james milner,2100,m
argentina,1974-03-07,ar,argentina,facundo sava,2247,f
cameroon,1979-03-26,cm,cameroon,pierre wome,2245,d
france,1974-01-15,fr,france,martin djetou,2246,m
ghana,1980-10-06,gh,ghana,elvis hammond,2087,f
slovenia,1977-02-15,si,slovenia,milenko acimovic,2358,m
nigeria,1980-09-06,ng,nigeria,joseph yobo,2239,d
england,1981-05-17,gb-eng,england,leon osman,1887,m
france,1974-08-10,fr,france,david sommeil,2295,d
china,1977-09-30,cn,china,sun jihai,2296,d
denmark,1974-08-17,dk,denmark,niclas jensen,2294,d
algeria,1968-10-08,dz,algeria,ali benarbia,2300,m
england,1985-10-24,gb-eng,england,wayne rooney,2064,f
finland,1972-05-31,fi,finland,antti niemi,2329,g
england,1981-09-12,gb-eng,england,david prutton,1607,m
brazil,1976-10-07,br,brazil,gilberto silva,2165,m
france,1974-04-29,fr,france,pascal cygan,2162,d
,1981-03-19,côte d'ivoire,,kolo touré,2002,d
senegal,1977-02-10,sn,senegal,salif diao,2285,m
senegal,1981-01-15,sn,senegal,el hadji diouf,2289,f
england,1980-10-03,gb-eng,england,michael proctor,1769,f
sweden,1973-07-05,se,sweden,marcus allbäck,2175,f
wales,1982-12-25,gb-wls,wales,rob edwards,2168,d
iceland,1980-05-25,is,iceland,johannes karl gudjonsson,2173,m
england,1984-09-08,gb-eng,england,peter whittingham,2171,m
brazil,1976-07-08,br,brazil,juliano rodrigo,2240,m
england,1983-01-23,gb-eng,england,ben clark,1969,d
france,1981-08-20,fr,france,bernard mendy,2206,m
spain,1974-02-21,es,spain,ivan campo,2208,m
nigeria,1973-08-14,ng,nigeria,jay jay okocha,2209,m
france,1974-05-14,fr,france,pierre-yves andré,2212,f
italy,1979-09-06,it,italy,massimo maccarone,2319,f
england,1982-07-19,gb-eng,england,stuart parnaby,1948,d
brazil,1972-05-28,br,brazil,doriva,2314,m
japan,1979-09-18,jp,japan,junichi inamoto,2005,m
czechia,1981-10-28,cz,czechia,milan baros,2111,f
spain,1978-08-17,es,spain,enrique de lucas,2232,m
australia,1970-07-04,au,australia,tony vidmar,2310,d
cameroon,1978-12-20,cm,cameroon,geremi,2316,m
scotland,1972-04-14,gb-eng,england,paul devlin,2185,m
england,1977-02-14,gb-eng,england,darren purse,2181,d
trinidad & tobago,1976-10-30,tt,trinidad & tobago,stern john,2193,f
england,1972-08-23,gb-eng,england,martin grainger,2182,d
senegal,1976-03-24,sn,senegal,aliou cisse,2188,m
belgium,1969-09-28,be,belgium,nico vaesen,2177,g
united states,1976-03-18,us,united states,jovan kirovski,2189,m
england,1973-11-01,gb-eng,england,geoff horsfield,2196,f
algeria,1976-03-27,dz,algeria,djamel belmadi,2301,m
ireland,1977-09-07,ie,ireland,jonathan macken,1215,f
france,1978-03-30,fr,france,édouard cissé,2394,m
england,1983-01-15,gb-eng,england,jermaine pennant,1495,m
france,1978-05-10,fr,france,bruno cheyrou,2284,m
england,1982-05-09,gb-eng,england,chris shuker,1931,m
portugal,1983-01-15,pt,portugal,hugo viana,2325,m
england,1976-06-19,gb-eng,england,bryan hughes,2187,m
england,1971-10-10,gb-eng,england,ian bennett,2176,g
france,1972-03-24,fr,france,christophe dugarry,2194,f
jamaica,1973-07-04,jm,jamaica,michael johnson,2180,d
scotland,1978-10-10,gb-sct,scotland,scott dobie,2384,f
england,1980-11-20,gb-eng,england,adam chambers,2370,d
slovakia,1970-01-05,sk,slovakia,igor balis,2368,d
scotland,1971-07-05,gb-sct,scotland,derek mcinnes,2374,m
england,1974-03-29,gb-eng,england,sean gregan,2375,m
grenada,1978-01-25,gd,grenada,jason roberts,2385,f
jamaica,1974-04-22,jm,jamaica,darren moore,1815,d
england,1976-05-22,gb-eng,england,lee hughes,2388,f
wales,1979-09-25,gb-wls,wales,jason koumas,2382,m
iceland,1973-06-04,is,iceland,larus sigurdsson,2369,d
nigeria,1980-07-21,ng,nigeria,ifeanyi udeze,2367,D
england,1980-11-20,gb-eng,england,james chambers,2364,d
china,1978-01-26,cn,china,li weifeng,2236,d
portugal,1984-05-27,pt,portugal,filipe oliveira,2234,m
grenada,1980-04-22,gd,grenada,delroy facey,2211,f
spain,1981-04-14,es,spain,raúl bravo,2255,d
england,1983-12-18,gb-eng,england,darren carter,2191,m
england,1983-09-28,gb-eng,england,stefan moore,1842,f
france,1973-08-07,fr,france,florent laville,2205,d
england,1982-11-04,gb-eng,england,neil mellor,2286,f
ecuador,1974-02-08,ec,ecuador,ulises de la cruz,2169,d
england,1985-02-26,gb-eng,england,mat sadler,2183,d
turkey,1971-09-01,tr,turkey,hakan sükür,2203,f
slovakia,1977-07-24,sk,slovakia,vratislav gresko,2198,d
scotland,1984-08-09,gb-sct,scotland,paul gallagher,2204,f
cote d’ivoire,1975-12-19,ci,cote d’ivoire,olivier tebily,2184,d
australia,1982-11-29,au,australia,jamie mcmaster,1907,m
netherlands,1976-06-10,nl,netherlands,stefan postma,2167,g
england,1983-02-15,gb-eng,england,stephen cooke,1841,m
scotland,1985-02-11,gb-sct,scotland,jay mceveley,2199,d
guyana,1982-11-23,gy,guyana,neil danns,2201,m
england,1983-12-28,gb-eng,england,michael chopra,2128,f
argentina,1970-09-13,ar,argentina,martin herrera,2244,g
morocco,1976-07-08,ma,morocco,talal el karkouri,2344,d
england,1984-08-23,gb-eng,england,glen johnson,2148,d
england,1980-04-17,gb-eng,england,curtis woodhouse,2192,m
ireland,1983-09-20,ie,ireland,jonathan walters,2047,f
ireland,1983-05-18,ie,ireland,sean thornton,2350,m
england,1982-09-07,gb-eng,england,chris black,2351,m
ireland,1985-01-06,ie,ireland,richie ryan,2347,m
england,1983-09-29,gb-eng,england,ryan garry,2000,d
greece,1980-01-25,gr,greece,stathis tavlaridis,2001,d
,1984-11-20,gb-eng,england,justin hoyte,2163,d
northern ireland,1982-02-25,gb-nir,northern ireland,chris baird,2129,d
jamaica,1983-04-06,jm,jamaica,jamal campbell-ryce,2052,m
england,1984-01-08,gb-eng,england,matthew kilgallon,2260,d
denmark,1982-02-03,dk,denmark,mikkel bischoff,2297,d
england,1983-03-09,gb-eng,england,simon johnson,2275,f
sweden,1975-06-30,se,sweden,rami shaaban,2161,g
senegal,1973-09-10,sn,senegal,ferdinand coly,2179,d
england,1984-10-21,gb-eng,england,kieran richardson,1982,m
poland,1972-04-08,pl,poland,piotr swierczewski,2186,m
spain,1975-05-22,es,spain,salva ballesta,2210,f
england,1984-12-31,gb-eng,england,danny livesey,2207,d
england,1982-10-19,gb-eng,england,danny pugh,2307,m
ireland,1981-11-22,ie,ireland,jonathan douglas,2023,m
cameroon,1977-04-19,cm,cameroon,lucien mettomo,2292,d
japan,1977-12-30,jp,japan,kazuyuki toda,2357,m
england,1982-09-02,gb-eng,england,joey barton,2303,m
angola,1971-08-30,ao,angola,jordáo,2373,m
england,1980-10-28,gb-eng,england,lee roche,1716,d
england,1981-09-22,gb-eng,england,jonjo dickman,1262,m
ireland,1981-08-21,ie,ireland,joe murphy,2363,g
england,1984-12-17,gb-eng,england,andrew davies,2313,d
england,1985-03-19,gb-eng,england,osei sankofa,2219,d
turkey,1979-08-28,tr,turkey,bülent akin,2401,m
england,1982-03-06,gb-eng,england,stephen jordan,1929,d
england,1984-12-31,gb-eng,england,jamie slabber,2146,f
spain,1971-12-30,es,spain,ricardo,2305,g
england,1982-12-11,gb-eng,england,craig fagan,2195,m
belgium,1984-04-03,be,belgium,jonathan blondel,2356,m
england,1982-04-02,gb-eng,england,jonathan hutchinson,2178,d
greece,1974-07-12,gr,greece,stelios giannakopoulos,2443,m
united states,1979-03-06,us,united states,tim howard,2516,g
brazil,1979-06-19,br,brazil,kléberson,2519,m
portugal,1985-02-05,pt,portugal,cristiano ronaldo,2522,m
spain,1974-03-27,es,spain,gaizka mendieta,2528,m
scotland,1981-01-10,gb-sct,scotland,peter canero,2486,d
france,1971-09-29,fr,france,lilian nalis,2491,m
scotland,1983-04-14,gb-sct,scotland,james mcfadden,2460,m
ireland,1981-03-10,ie,ireland,steven reid,2435,m
england,1983-04-07,gb-eng,england,jon stead,2436,f
australia,1979-02-22,au,australia,brett emerton,2434,m
france,1979-04-03,fr,france,zoumana camara,2473,d
cameroon,1980-12-08,cm,cameroon,salomon olembé,2475,m
brazil,1976-08-31,br,brazil,roque júnior,2597,d
senegal,1977-09-28,sn,senegal,lamine sakho,2478,f
england,1987-04-16,gb-eng,england,aaron lennon,2270,m
scotland,1979-06-25,gb-sct,scotland,richard hughes,1302,m
finland,1980-09-24,fi,finland,petri pasanen,2540,d
nigeria,1982-11-22,ng,nigeria,yakubu,2553,f
england,1973-09-14,gb-eng,england,linvoy primus,2541,d
senegal,1977-03-12,sn,senegal,amdy faye,2547,m
england,1981-11-27,gb-eng,england,matthew taylor,2542,m
croatia,1974-01-12,hr,croatia,ivica mornar,2555,f
germany,1969-11-10,de,germany,jens lehmann,2409,g
spain,1983-09-01,es,spain,josé antonio reyes,2415,m
england,1976-11-25,gb-eng,england,paul brooker,2488,m
wales,1973-08-27,gb-wls,wales,danny coyne,2480,g
france,1973-04-16,fr,france,jerome bonnissel,2466,m
germany,1983-01-21,de,germany,moritz volz,1830,d
england,1985-04-22,gb-eng,england,darren pratley,2471,m
scotland,1972-10-23,gb-sct,scotland,colin cameron,2581,m
england,1980-03-19,gb-eng,england,lee naylor,2572,d
senegal,1977-05-10,sn,senegal,henri camara,2590,f
croatia,1975-11-15,hr,croatia,boris zivkovic,2601,d
russia,1975-05-01,ru,russia,alexei smertin,2452,m
france,1982-10-03,fr,france,vincent pericard,2554,f
cameroon,1981-05-04,cm,cameroon,eric djemba-djemba,2520,m
scotland,1984-02-01,gb-sct,scotland,darren fletcher,1943,m
scotland,1974-08-11,gb-sct,scotland,neil mccann,2561,m
germany,1969-10-27,de,germany,michael tarnat,2509,d
denmark,1983-05-23,dk,denmark,kevin stuhr-ellegaard,2290,g
france,1974-08-05,fr,france,antoine sibierski,2513,m
netherlands,1970-03-26,nl,netherlands,paul bosvelt,2511,m
england,1982-12-22,gb-eng,england,rohan ricketts,2006,m
france,1979-02-16,fr,france,stéphane dalmat,2566,m
scotland,1979-12-23,gb-sct,scotland,kenny miller,2589,f
netherlands,1974-08-06,nl,netherlands,bobby petta,2467,m
netherlands,1985-10-17,nl,netherlands,collins john,2472,f
united states,1979-05-25,us,united states,carlos bocanegra,2463,d
argentina,1975-07-05,ar,argentina,hernán crespo,2457,f
italy,1973-05-30,it,italy,marco ambrosio,2449,g
england,1983-09-03,gb-eng,england,nicky hunt,2031,d
pakistan,1983-10-14,pk,pakistan,zesh rehman,2468,m
england,1984-07-21,gb-eng,england,liam ridgewell,2013,d
england,1980-12-20,gb-eng,england,fitz hall,2558,d
france,1984-05-21,fr,france,leandre griffit,2563,m
england,1978-09-13,gb-eng,england,darren kenton,2560,d
france,1985-07-26,fr,france,gaël clichy,2413,d
portugal,1982-08-02,pt,portugal,hélder postiga,2568,f
england,1981-01-16,gb-eng,england,bobby zamora,2603,f
spain,1974-09-10,es,spain,javi moreno,2446,f
south africa,1980-09-16,za,south africa,mbulelo mabizela,2567,m
belgium,1978-02-07,be,belgium,daniel van buyten,2510,d
romania,1979-01-08,ro,romania,adrian mutu,2456,f
france,1973-02-18,fr,france,claude makelele,2454,m
england,1983-03-23,gb-eng,england,jon otsemobor,2278,d
france,1984-10-20,re,reunion,florent sinama-pongolle,2288,f
portugal,1976-09-01,pt,portugal,silas,2582,m
italy,1971-06-28,it,italy,lorenzo amoruso,2430,d
england,1975-10-15,gb-eng,england,glen little,868,m
brazil,1973-09-18,br,brazil,mario jardel,2445,f
england,1983-05-18,gb-eng,england,gary o'neil,2550,m
romania,1973-08-10,ro,romania,ioan viorel ganea,2592,f
northern ireland,1982-12-27,gb-nir,northern ireland,mark clyde,2573,d
england,1984-01-12,gb-eng,england,adam green,2465,d
england,1986-02-13,gb-eng,england,luke moore,2424,f
england,1984-01-31,gb-eng,england,dean marney,2359,m
england,1982-08-15,gb-eng,england,johnnie jackson,1773,m
nigeria,1978-05-01,ng,nigeria,isaac okoronkwo,2576,d
france,1973-01-12,fr,france,ibrahim ba,2442,m
england,1983-03-23,gb-eng,england,jerome thomas,2008,m
togo,1985-06-06,tg,togo,yoann folly,2562,m
scotland,1978-02-02,gb-sct,scotland,barry ferguson,2433,m
italy,1971-07-24,it,italy,dino baggio,2595,m
france,1984-10-03,fr,france,anthony le tallec,2287,f
wales,1985-08-30,gb-wls,wales,richard duffy,2543,d
scotland,1986-05-25,gb-sct,scotland,james morrison,2529,m
england,1986-09-26,gb-eng,england,martin cranie,2559,d
northern ireland,1981-10-09,gb-nir,northern ireland,alan blayney,2328,g
scotland,1981-06-22,gb-sct,scotland,stephen crainey,2557,d
ireland,1984-01-06,ie,ireland,stephen elliott,2512,f
portugal,1986-10-01,pt,portugal,ricardo vaz tê,2447,f
england,1985-09-03,gb-eng,england,scott carson,2250,g
australia,1982-03-19,au,australia,brad jones,1947,g
netherlands,1970-04-10,nl,netherlands,harald wapenaar,2536,g
france,1980-07-08,fr,france,patrice luzi,2277,g
england,1975-02-08,gb-eng,england,kevin cooper,1176,f
argentina,1981-05-19,ar,argentina,luciano figueroa,2594,f
scotland,1984-11-27,gb-sct,scotland,andrew barrowman,2428,f
england,1981-05-02,gb-eng,england,matt murray,2571,g
england,1982-10-29,gb-eng,england,frazer richardson,2258,d
england,1984-06-10,gb-eng,england,dean leacock,2076,d
ghana,1984-01-21,gh,ghana,malik buari,2469,m
cyprus,1983-02-13,gb-eng,england,alexis nicolas,2233,m
ireland,1983-09-06,ie,ireland,stephen kelly,1974,d
england,1984-08-27,gb-eng,england,david bentley,2009,m
england,1986-01-23,gb-eng,england,steven taylor,2323,d
france,1979-03-21,fr,france,cyril chapuis,2598,f
england,1984-01-10,gb-eng,england,john welsh,2282,m
wales,1976-10-13,gb-wls,wales,carl robinson,2549,m
england,1984-12-29,gb-eng,england,martin brittain,2533,m
ireland,1980-09-13,ie,ireland,keith andrews,2584,m
ireland,1985-01-11,ie,ireland,mark yeates,2360,f
spain,1987-05-04,es,spain,cesc fàbregas,2417,m
france,1984-03-07,fr,france,mathieu flamini,2611,m
spain,1973-08-04,es,spain,javier de pedro,2822,m
argentina,1978-04-19,ar,argentina,gabriel heinze,2736,d
united states,1986-03-01,us,united states,jonathan spector,2518,d
ireland,1981-02-13,ie,ireland,liam miller,2740,m
switzerland,1986-01-16,ch,switzerland,reto ziegler,2811,m
morocco,1970-10-02,ma,morocco,noureddine naybet,2804,d
sweden,1978-11-11,se,sweden,erik edman,2803,d
portugal,1979-02-26,pt,portugal,pedro mendes,2808,m
france,1979-04-14,fr,france,noé pamarot,2802,d
senegal,1978-01-28,sn,senegal,papa bouba diop,2711,m
sweden,1972-10-06,se,sweden,andreas jakobsson,2793,d
serbia,1979-04-12,rs,serbia,mateja kezman,2661,f
,1982-05-20,czech republic,,petr cech,2651,g
czechia,1977-10-27,cz,czechia,jirí jarosik,2659,m
portugal,1981-05-02,pt,portugal,tiago,2656,m
,1978-03-11,côte d'ivoire,,didier drogba,2662,f
netherlands,1976-07-01,nl,netherlands,patrick kluivert,2757,f
australia,1979-12-06,au,australia,tim cahill,2705,m
northern ireland,1985-01-01,gb-nir,northern ireland,steven davis,2423,m
portugal,1978-05-18,pt,portugal,ricardo carvalho,2653,d
netherlands,1984-01-23,nl,netherlands,arjen robben,2658,m
england,1984-07-09,gb-eng,england,liam rosenior,2464,d
barbados,1979-09-24,bb,barbados,emmerson boyce,2669,d
uruguay,1979-10-09,uy,uruguay,gonzalo sorondo,2675,d
england,1981-02-10,gb-eng,england,andrew johnson,2695,f
greece,1976-09-10,gr,greece,vassilis lakis,2688,m
hungary,1976-04-01,hu,hungary,gábor király,2665,g
england,1986-07-10,gb-eng,england,tom soares,2683,m
england,1985-01-07,gb-eng,england,wayne routledge,2681,m
antigua & barbuda,1982-11-12,ag,antigua & barbuda,mikele leigertwood,2668,m
england,1985-07-16,gb-eng,england,gary borrowdale,2672,d
uruguay,1976-04-27,uy,uruguay,walter pandiani,2630,f
belgium,1983-10-10,be,belgium,jelle van damme,2795,d
trinidad & tobago,1984-10-05,tt,trinidad & tobago,kenwyne jones,2796,f
england,1979-12-17,gb-eng,england,paul smith,2327,g
netherlands,1983-08-06,nl,netherlands,robin van persie,2616,f
switzerland,1985-02-14,ch,switzerland,philippe senderos,2412,d
cote d’ivoire,1983-06-04,ci,cote d’ivoire,emmanuel eboué,2612,m
spain,1982-03-26,es,spain,mikel arteta,2704,m
england,1980-01-18,gb-eng,england,robert green,2758,g
england,1978-08-29,gb-eng,england,adam drury,2765,d
scotland,1973-03-09,gb-sct,scotland,gary holt,2772,m
sweden,1974-01-16,se,sweden,mattias jonson,2773,m
senegal,1980-11-08,sn,senegal,diomansy kamara,2789,f
jamaica,1979-10-31,jm,jamaica,ricardo fuller,2787,f
england,1981-12-12,gb-eng,england,stephen warnock,2279,d
france,1981-08-12,fr,france,djibril cissé,2723,f
spain,1981-11-25,es,spain,xabi alonso,2719,m
spain,1978-06-24,es,spain,luis garcía,2718,m
morocco,1977-01-13,ma,morocco,youssef safri,2774,m
denmark,1977-07-26,dk,denmark,martin laursen,2619,d
england,1986-11-12,ng,nigeria,nedum onuoha,2728,d
netherlands,1977-07-20,congo dr,netherlands,kiki musampa,2731,m
england,1985-06-21,gb-eng,england,lee croft,2729,m
england,1985-03-12,gb-eng,england,bradley wright-phillips,2733,f
france,1980-02-23,fr,france,mathieu berson,2621,m
tunisia,1975-08-30,tn,tunisia,radhi jaidi,2643,d
france,1979-12-14,fr,france,jean-alain boumsong,2754,d
france,1986-05-28,fr,france,charles n'zogbia,2755,m
england,1983-11-22,gb-eng,england,peter ramage,2532,d
greece,1978-05-02,gr,greece,giannis skopelitis,2786,m
